AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1029,"Social Workers, All Other",detailed,44900,0.6,,,,,39.88,82960,0.2,23.52,29.36,39.14,49.41,56.63,48920,61060,81420,102770,117790,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1090,Miscellaneous Community and Social Service Specialists,broad,272050,0.4,,,,,30.28,62980,0.2,18.37,22.54,28.23,35.65,45.63,38210,46880,58730,74160,94910,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1091,Health Education Specialists,detailed,26620,0.8,,,,,35.51,73860,0.3,21.87,25.18,30.29,40.26,59.03,45480,52370,63000,83750,122790,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1092,Probation Officers and Correctional Treatment Specialists,detailed,84490,0.3,,,,,34.68,72130,0.2,22,25.48,31.38,40.62,51.1,45760,53010,65270,84490,106290,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1093,Social and Human Service Assistants,detailed,97840,0.6,,,,,25.26,52530,0.3,16.63,19.22,23.57,29.53,35.79,34580,39970,49020,61420,74450,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1094,Community Health Workers,detailed,16760,1.7,,,,,28.73,59750,0.4,18.62,22.38,27.09,33.02,41.4,38720,46540,56340,68680,86100,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-1099,"Community and Social Service Specialists, All Other",detailed,46340,1.2,,,,,30.41,63250,0.4,19.05,23.56,29.33,36.59,43.59,39630,49000,61000,76110,90670,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-2000,Religious Workers,minor,4980,0.9,,,,,34.96,72720,0.5,20.62,24.36,32.95,43.35,53.03,42890,50670,68530,90170,110300,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-2010,Clergy,broad,4020,1,,,,,35.39,73610,0.6,19.98,25.02,34.16,44.44,52.67,41550,52040,71050,92440,109550,,
99,U.S.,1,US,999001,"Federal, State, and Local Government, including State and Local Government Schools and Hospitals and the U.S. Postal Service (OEWS Designation)","cross-industry, ownership",123,21-2011,Clergy,detailed,4020,1,,,,,35.39,73610,0.6,19.98,25.02,34.16,44.44,52.67,41550,52040,71050,92440,109550,,
