AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3012,Administrative Services Managers,detailed,9320,1.2,,,0.45,17,54.12,112580,0.5,31.49,38.44,49.26,64.34,82.78,65500,79960,102460,133830,172190,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3013,Facilities Managers,detailed,4110,0.5,,,0.2,11,53.68,111650,0.3,31.82,39.45,49.9,63.18,81.16,66190,82060,103790,131400,168800,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3020,Computer and Information Systems Managers,broad,9410,0.7,,,0.45,19,63.72,132540,0.3,39.05,49.12,60.45,75.58,89.59,81220,102160,125740,157210,186350,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3021,Computer and Information Systems Managers,detailed,9410,0.7,,,0.45,19,63.72,132540,0.3,39.05,49.12,60.45,75.58,89.59,81220,102160,125740,157210,186350,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3030,Financial Managers,broad,8000,0.6,,,0.39,23,68.21,141880,0.4,39.83,49.52,62.01,80.78,104.82,82850,103000,128970,168010,218020,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3031,Financial Managers,detailed,8000,0.6,,,0.39,23,68.21,141880,0.4,39.83,49.52,62.01,80.78,104.82,82850,103000,128970,168010,218020,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3050,Industrial Production Managers,broad,60,2.1,,,0,1,47.22,98220,0.7,36.57,37.79,42.24,51.18,63.47,76070,78610,87860,106460,132010,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3051,Industrial Production Managers,detailed,60,2.1,,,0,1,47.22,98220,0.7,36.57,37.79,42.24,51.18,63.47,76070,78610,87860,106460,132010,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3060,Purchasing Managers,broad,790,1.1,,,0.04,4,55.79,116050,1.2,33.55,42.1,51.5,63.67,81.49,69790,87580,107120,132440,169500,,
99,U.S.,1,US,611000,Educational Services,"3-digit, ownership",2,11-3061,Purchasing Managers,detailed,790,1.1,,,0.04,4,55.79,116050,1.2,33.55,42.1,51.5,63.67,81.49,69790,87580,107120,132440,169500,,
